qid,date,section,mp,matched_score,matched_date,rank,MND,MinDef,MFA,MinLaw,MHA,MOT,MOF,MOM,MTI,MCCY,MSF,MOH,PMO,MEWR,MCI,MOE,speaker,dob,yob,start,end,gender,party,race,age,tenure,opposition,non-partisan,parl10,parl11,parl12,parl13,parl,num,voters,valid_votes,vote_share,vote,winners_majority_share,winners_majority,swing
9521,2010-05-19,Singapore,40,0.9655172413793104,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1962-03-28,1962,2006-04-27,25/8/2015,male,pap,chinese,17583.0,1482,0,0,0,1,0,0,11th parliament,5.0,144677.0,,,,,,
9522,2010-05-19,Singapore,11,0.9948717948717949,2010-05-18,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18681.0,8105,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9523,2010-05-19,Singapore,40,0.8027210884353742,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1962-03-28,1962,2006-04-27,25/8/2015,male,pap,chinese,17583.0,1482,0,0,0,1,0,0,11th parliament,5.0,144677.0,,,,,,
9524,2010-05-19,Singapore,11,0.86,2010-05-18,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18681.0,8105,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9525,2010-05-19,Singapore,11,0.9642857142857143,2010-05-18,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18681.0,8105,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9526,2010-05-19,Singapore,11,0.9714285714285714,2010-05-18,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18681.0,8105,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9527,2010-04-28,Singapore,34,0.9230769230769231,2010-04-27,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,17989.0,3106,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9528,2010-09-17,Singapore,65,0.8263888888888888,2010-09-16,mos,,,,,,,,1.0,1.0,,,,,,,,0,1962-09-03,1962,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,17545.0,1564,0,0,0,1,0,0,11th parliament,5.0,116653.0,104804.0,63.9,66931.0,27.8,29058.0,
9529,2010-09-17,Singapore,65,0.9907407407407407,2010-09-16,mos,,,,,,,,1.0,1.0,,,,,,,,0,1962-09-03,1962,2006-06-05,2018-03-02 00:00:00,male,pap,chinese,17545.0,1564,0,0,0,1,0,0,11th parliament,5.0,116653.0,104804.0,63.9,66931.0,27.8,29058.0,
9530,2010-03-04,Singapore,49,0.732824427480916,2010-03-03,mp,,,,,,,,,,,,,,,,,0,1960-06-10,1960,2006-06-05,2018-03-02 00:00:00,female,pap,chinese,18163.0,1367,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
9531,2010-03-04,Singapore,49,0.5781990521327014,2010-03-03,mp,,,,,,,,,,,,,,,,,0,1960-06-10,1960,2006-06-05,2018-03-02 00:00:00,female,pap,chinese,18163.0,1367,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
9532,2010-03-04,Singapore,13,0.676056338028169,2010-03-03,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20155.0,6283,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9533,2010-03-05,Singapore,9,0.6982248520710059,2010-03-04,mp,,,,,,,,,,,,,,,,,0,,1961,2006-04-27,2018-03-02 00:00:00,male,pap,chinese,17885.0,1407,0,0,0,1,0,0,11th parliament,6.0,155149.0,,,,,,
9534,2010-03-05,Singapore,43,0.6982248520710059,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1963-12-04,1963,2001-10-25,2018-03-02 00:00:00,female,pap,indian,16892.0,3052,0,0,0,1,0,0,11th parliament,6.0,148141.0,,,,,,
9535,2010-03-05,Singapore,43,0.6982248520710059,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1963-12-04,1963,2001-10-25,2018-03-02 00:00:00,female,pap,indian,16892.0,3052,0,0,0,1,0,0,11th parliament,6.0,148141.0,,,,,,
9536,2010-03-05,Singapore,43,0.6982248520710059,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1963-12-04,1963,2001-10-25,2018-03-02 00:00:00,female,pap,indian,16892.0,3052,0,0,0,1,0,0,11th parliament,6.0,148141.0,,,,,,
9537,2010-03-05,Singapore,89,0.6493506493506493,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1964-05-24,1964,2001-10-25,19/4/2011,male,pap,chinese,16720.0,3052,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
9538,2010-03-05,Singapore,89,0.6944444444444444,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1964-05-24,1964,2001-10-25,19/4/2011,male,pap,chinese,16720.0,3052,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
9539,2010-03-05,Singapore,62,1.0,2010-03-04,sps,,,,,,,,,1.0,,,,,,1.0,,0,1958-10-13,1958,2006-04-27,2018-03-02 00:00:00,male,pap,chinese,18770.0,1407,0,0,0,1,0,0,11th parliament,6.0,148141.0,,,,,,
9540,2010-03-05,Singapore,159,0.7433628318584071,2010-03-04,mp,,,,,,,,,,,,,,,,,0,1956-12-01,1956,1991-08-31,19/4/2011,male,pap,chinese,19451.0,6760,0,0,0,1,0,0,11th parliament,1.0,21041.0,19251.0,68.5,13184.0,37.0,7117.0,-15.2
9541,2010-05-20,Singapore,11,0.967741935483871,2010-05-19,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18682.0,8106,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9542,2010-05-20,Singapore,51,0.9108910891089109,2010-05-19,mp,,,,,,,,,,,,,,,,,0,1963-05-22,1963,2006-04-27,2018-03-02 00:00:00,male,pap,chinese,17164.0,1483,0,0,0,1,0,0,11th parliament,6.0,155149.0,,,,,,
9543,2010-05-20,Singapore,11,0.6987951807228916,2010-05-19,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18682.0,8106,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9544,2010-03-09,Singapore,41,0.992,2010-03-08,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20087.0,4783,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9545,2010-03-09,Singapore,5,0.9159891598915989,2010-03-08,mp,,,,,,,,,,,,,,,,,0,1957-04-13,1957,2006-06-05,25/8/2015,female,pap,chinese,19322.0,1372,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9546,2010-03-09,Singapore,41,0.95,2010-03-08,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20087.0,4783,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9547,2010-03-09,Singapore,41,1.0,2010-03-08,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20087.0,4783,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9548,2010-03-06,Prime News,13,0.6461538461538462,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9549,2010-03-06,Prime News,13,0.8709677419354839,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9550,2010-03-06,Prime News,13,0.6428571428571429,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9551,2010-03-06,Prime News,13,0.6940639269406392,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9552,2010-03-06,Prime News,13,0.547945205479452,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9553,2010-03-06,Prime News,13,0.6428571428571429,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9554,2010-04-28,Singapore,14,0.9924812030075187,2010-04-27,minister,,,,,,,,,,,,,,,1.0,1.0,0,1961-08-16,1961,2006-02-11,2012-01-08 00:00:00,male,pap,chinese,17786.0,1536,0,0,0,1,0,0,11th parliament,6.0,148141.0,,,,,,
9555,2010-04-28,Singapore,56,0.6555183946488294,2010-04-27,sms,1.0,,,,,,,,,,,,,,,1.0,0,1964-03-29,1964,2006-04-27,2018-03-02 00:00:00,female,pap,chinese,16830.0,1461,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9556,2010-04-28,Singapore,146,0.6060606060606061,2010-04-27,mp,,,,,,,,,,,,,,,,,0,1958-08-19,1958,2001-10-25,19/4/2011,female,pap,chinese,18879.0,3106,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
9557,2010-04-28,Singapore,146,0.6787330316742082,2010-04-27,mp,,,,,,,,,,,,,,,,,0,1958-08-19,1958,2001-10-25,19/4/2011,female,pap,chinese,18879.0,3106,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
9558,2010-03-10,Singapore,7,0.7915309446254072,2010-03-09,mp,,,,,,,,,,,,,,,,,0,1956-05-09,1956,1991-08-31,2018-03-02 00:00:00,male,wp,chinese,19662.0,6765,1,0,0,1,0,0,11th parliament,1.0,23759.0,22297.0,62.7,13989.0,25.4,5681.0,7.7
9559,2010-04-28,Singapore,11,0.9063670411985019,2010-04-27,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18660.0,8084,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9560,2010-04-28,Singapore,11,0.8349514563106796,2010-04-27,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18660.0,8084,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9561,2010-04-28,Singapore,11,0.9838709677419355,2010-04-27,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18660.0,8084,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9562,2010-04-28,Singapore,11,0.9621621621621622,2010-04-27,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18660.0,8084,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9563,2010-04-28,Singapore,11,0.9032258064516129,2010-04-27,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18660.0,8084,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9564,2010-03-05,Prime News,153,0.926829268292683,2010-03-04,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23218.0,9203,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9565,2010-03-05,Prime News,153,1.0,2010-03-04,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23218.0,9203,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9566,2010-03-05,Prime News,153,0.9642857142857143,2010-03-04,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23218.0,9203,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9567,2010-03-05,Prime News,153,0.7336683417085427,2010-03-04,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23218.0,9203,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9568,2010-03-05,Prime News,153,0.8126649076517151,2010-03-04,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23218.0,9203,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9569,2010-11-23,Prime News,11,0.9820971867007673,2010-11-22,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18869.0,8293,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9570,2010-11-23,Prime News,11,0.9692307692307692,2010-11-22,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18869.0,8293,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9571,2010-11-23,Prime News,11,0.7692307692307693,2010-11-22,minister,,,,1.0,1.0,,,,,,,,,,,,0,1959-03-26,1959,1988-03-09,2018-03-02 00:00:00,male,pap,indian,18869.0,8293,0,0,0,1,0,0,11th parliament,6.0,184804.0,169707.0,76.7,130170.0,53.4,90633.0,
9572,2010-05-19,Singapore,40,0.7010309278350515,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1962-03-28,1962,2006-04-27,25/8/2015,male,pap,chinese,17583.0,1482,0,0,0,1,0,0,11th parliament,5.0,144677.0,,,,,,
9573,2010-05-19,Singapore,87,0.717948717948718,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1968-07-14,1968,2006-06-05,2012-12-12 00:00:00,male,pap,eurasian,15283.0,1443,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9574,2010-05-19,Singapore,21,0.7619047619047619,2010-05-18,ncmp,,,,,,,,,,,,,,,,,0,1965-03-28,1965,2006-11-05,2018-03-02 00:00:00,female,wp,chinese,16487.0,1290,1,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,43.9,58593.0,,,
9575,2010-05-19,Singapore,21,0.9230769230769231,2010-05-18,ncmp,,,,,,,,,,,,,,,,,0,1965-03-28,1965,2006-11-05,2018-03-02 00:00:00,female,wp,chinese,16487.0,1290,1,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,43.9,58593.0,,,
9576,2010-05-19,Singapore,55,0.9427312775330396,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1966-06-16,1966,2006-04-27,25/8/2015,male,pap,indian,16042.0,1482,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9577,2010-05-19,Singapore,55,0.9567901234567902,2010-05-18,mp,,,,,,,,,,,,,,,,,0,1966-06-16,1966,2006-04-27,25/8/2015,male,pap,indian,16042.0,1482,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9578,2010-03-12,Singapore,95,0.9251700680272109,2010-03-11,sms,,,,1.0,1.0,,,,,,,,,,,,0,1954-09-05,1954,1991-08-21,19/4/2011,male,pap,chinese,20276.0,6777,0,0,0,1,0,0,11th parliament,1.0,32586.0,30484.0,68.7,20949.0,37.4,11414.0,-5.0
9579,2010-03-06,Prime News,13,0.5050505050505051,2010-03-05,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20157.0,6285,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9580,2010-08-17,Prime News,147,0.6956521739130435,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9581,2010-08-17,Prime News,147,0.6486486486486487,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9582,2010-08-17,Prime News,147,1.0,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9583,2010-08-17,Prime News,147,0.8326180257510729,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9584,2010-08-17,Prime News,147,0.9876543209876543,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9585,2010-08-17,Prime News,147,0.9807162534435262,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9586,2010-08-17,Prime News,147,0.9836956521739131,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9587,2010-08-17,Prime News,147,0.9841269841269841,2010-08-16,mp,,,,,,,,,,,,,,,,,0,1947-11-18,1947,1981-03-02,20/5/2011,male,pap,chinese,22917.0,10759,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9588,2010-10-19,Singapore,13,1.0,2010-10-18,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20384.0,6512,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9589,2010-10-19,Singapore,13,0.9629629629629629,2010-10-18,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20384.0,6512,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9590,2010-10-19,Singapore,13,0.9299363057324841,2010-10-18,dpm,,1.0,,,,,,,,,,,,,,,0,1954-12-27,1954,1992-12-19,2018-03-02 00:00:00,male,pap,chinese,20384.0,6512,0,0,0,1,0,0,11th parliament,6.0,178443.0,164940.0,68.7,113322.0,37.4,61704.0,
9591,2010-03-03,Singapore,69,0.9354838709677419,2010-03-02,mos,,,,,,,,,,,,,,1.0,,,0,1958-02-23,1958,2001-03-11,2018-03-02 00:00:00,female,pap,chinese,19000.0,3278,0,0,0,1,0,0,11th parliament,5.0,144677.0,,,,,,
9592,2010-09-16,Prime News,34,0.9714285714285714,2010-09-15,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,18130.0,3247,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9593,2010-09-16,Prime News,34,0.9714285714285714,2010-09-15,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,18130.0,3247,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9594,2010-03-11,Singapore,69,0.9714285714285714,2010-03-10,mos,,,,,,,,,,,,,,1.0,,,0,1958-02-23,1958,2001-03-11,2018-03-02 00:00:00,female,pap,chinese,19008.0,3286,0,0,0,1,0,0,11th parliament,5.0,144677.0,,,,,,
9595,2010-03-12,Singapore,55,0.8443396226415094,2010-03-11,mp,,,,,,,,,,,,,,,,,0,1966-06-16,1966,2006-04-27,25/8/2015,male,pap,indian,15974.0,1414,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9596,2010-03-12,Singapore,55,0.7730496453900709,2010-03-11,mp,,,,,,,,,,,,,,,,,0,1966-06-16,1966,2006-04-27,25/8/2015,male,pap,indian,15974.0,1414,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9597,2010-07-20,Prime News,153,0.5836909871244635,2010-07-19,dpm,,,,,1.0,,,,,,,,,,,,0,1946-08-09,1946,1984-12-22,2015-11-09 00:00:00,male,pap,chinese,23355.0,9340,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9598,2010-07-20,Prime News,41,0.5396825396825397,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9599,2010-07-20,Prime News,41,0.9955156950672646,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9600,2010-07-20,Prime News,41,0.8912280701754386,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9601,2010-03-10,Prime News,6,0.7764705882352941,2010-03-09,minister,,1.0,,,,,,,,,,,,,,1.0,0,1958-10-12,1958,2001-10-25,2018-03-02 00:00:00,male,pap,chinese,18776.0,3057,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9602,2010-03-10,Prime News,50,0.9876543209876543,2010-03-09,mp,,,,,,,,,,,,,,,,,0,1968-08-07,1968,2006-04-27,2018-03-02 00:00:00,female,pap,chinese,15189.0,1412,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9603,2010-03-10,Prime News,6,0.6741573033707865,2010-03-09,minister,,1.0,,,,,,,,,,,,,,1.0,0,1958-10-12,1958,2001-10-25,2018-03-02 00:00:00,male,pap,chinese,18776.0,3057,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9604,2010-03-10,Prime News,6,0.96875,2010-03-09,minister,,1.0,,,,,,,,,,,,,,1.0,0,1958-10-12,1958,2001-10-25,2018-03-02 00:00:00,male,pap,chinese,18776.0,3057,0,0,0,1,0,0,11th parliament,5.0,115323.0,,,,,,
9605,2010-03-12,Singapore,49,0.5681818181818182,2010-03-11,mp,,,,,,,,,,,,,,,,,0,1960-06-10,1960,2006-06-05,2018-03-02 00:00:00,female,pap,chinese,18171.0,1375,0,0,0,1,0,0,11th parliament,6.0,159872.0,146115.0,66.1,96636.0,32.2,47157.0,
9606,2010-07-20,Prime News,41,0.5555555555555556,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9607,2010-07-20,Prime News,41,0.911504424778761,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9608,2010-07-20,Prime News,41,0.6818181818181818,2010-07-19,minister,,,,,,,,,,,,,,1.0,,,0,1955-03-10,1955,1997-02-01,2018-03-02 00:00:00,male,pap,malay,20220.0,4916,0,0,0,1,0,0,11th parliament,5.0,93025.0,85064.0,69.3,58913.0,38.6,32762.0,-5.2
9609,2010-05-20,Singapore,141,0.9545454545454546,2010-05-19,minister,,,,,,1.0,1.0,,,,,,1.0,,,,0,1959-02-26,1959,1996-12-23,19/4/2011,female,pap,chinese,18710.0,4895,0,0,0,1,0,0,11th parliament,5.0,145141.0,133436.0,56.1,74843.0,12.2,16225.0,
9610,2010-03-04,Singapore,19,0.9341317365269461,2010-03-03,mp,,,,,,,,,,,,,,,,,0,1954-08-23,1954,2001-10-25,2017-07-08 00:00:00,female,pap,malay,20281.0,3051,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9611,2010-03-04,Singapore,19,0.6666666666666666,2010-03-03,mp,,,,,,,,,,,,,,,,,0,1954-08-23,1954,2001-10-25,2017-07-08 00:00:00,female,pap,malay,20281.0,3051,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9612,2010-03-04,Singapore,19,0.7774086378737541,2010-03-03,mp,,,,,,,,,,,,,,,,,0,1954-08-23,1954,2001-10-25,2017-07-08 00:00:00,female,pap,malay,20281.0,3051,0,0,0,1,0,0,11th parliament,5.0,116636.0,,,,,,
9613,2010-11-24,Singapore,34,0.9767441860465116,2010-11-23,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,18199.0,3316,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9614,2010-11-24,Singapore,34,0.6277372262773723,2010-11-23,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,18199.0,3316,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9615,2010-11-24,Singapore,34,0.8494983277591973,2010-11-23,minister,,,,,,,,,,1.0,,,,,,,0,1961-01-25,1961,2001-10-25,2018-03-02 00:00:00,male,pap,indian,18199.0,3316,0,0,0,1,0,0,11th parliament,5.0,118155.0,,,,,,
9616,2010-03-09,Singapore,30,1.0,2010-03-08,sms,,,,,,,,,1.0,,,,,,,1.0,0,1962-06-14,1962,1997-02-01,2018-03-02 00:00:00,male,pap,indian,17434.0,4783,0,0,0,1,0,0,11th parliament,5.0,137739.0,,,,,,
